bp 1:	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 1.000e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 3.750e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 6.500e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 9.250e+00	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01	 1.200e+01
bp 2:	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02	 5.000e-03	 8.750e-03	 1.250e-02	 1.625e-02	 2.000e-02
218	  6.24446129e-01	  7.08754000e-01	  7.57851942e-01	  7.86542939e-01	  8.04431655e-01	  5.03232355e-01	  5.28893595e-01	  5.51730346e-01	  5.71906738e-01	  5.89425268e-01	  4.79215446e-01	  4.87924655e-01	  4.94775066e-01	  4.99819555e-01	  5.03027373e-01	  4.66906703e-01	  4.67051065e-01	  4.65885657e-01	  4.63329285e-01	  4.59287827e-01	  4.58412663e-01	  4.52925890e-01	  4.46693053e-01	  4.39478580e-01	  4.31101033e-01
219	  6.24192330e-01	  7.08548787e-01	  7.57698709e-01	  7.86429003e-01	  8.04343327e-01	  5.02943253e-01	  5.28610613e-01	  5.51453242e-01	  5.71635271e-01	  5.89159131e-01	  4.78920977e-01	  4.87632098e-01	  4.94484042e-01	  4.99529675e-01	  5.02738229e-01	  4.66609592e-01	  4.66753986e-01	  4.65588333e-01	  4.63031422e-01	  4.58989117e-01	  4.58113767e-01	  4.52625856e-01	  4.46391741e-01	  4.39175805e-01	  4.30796580e-01
220	  6.23909319e-01	  7.08319725e-01	  7.57527441e-01	  7.86301495e-01	  8.04244382e-01	  5.02621065e-01	  5.28295216e-01	  5.51144368e-01	  5.71332651e-01	  5.88862425e-01	  4.78592835e-01	  4.87306079e-01	  4.94159723e-01	  4.99206626e-01	  5.02415995e-01	  4.66278520e-01	  4.66422950e-01	  4.65257024e-01	  4.62699516e-01	  4.58656272e-01	  4.57780714e-01	  4.52291543e-01	  4.46056009e-01	  4.38838450e-01	  4.30457363e-01
221	  6.23592623e-01	  7.08063121e-01	  7.57335298e-01	  7.86158247e-01	  8.04133104e-01	  5.02260768e-01	  5.27942473e-01	  5.50798884e-01	  5.70994129e-01	  5.88530486e-01	  4.78225912e-01	  4.86941518e-01	  4.93797053e-01	  4.98845369e-01	  5.02055647e-01	  4.65908337e-01	  4.66052807e-01	  4.64886578e-01	  4.62328405e-01	  4.58284116e-01	  4.57408327e-01	  4.51917753e-01	  4.45680641e-01	  4.38461276e-01	  4.30078119e-01
222	  6.23237141e-01	  7.07774744e-01	  7.57119012e-01	  7.85996752e-01	  8.04007503e-01	  5.01856635e-01	  5.27546770e-01	  5.50411278e-01	  5.70614290e-01	  5.88157992e-01	  4.77814389e-01	  4.86532630e-01	  4.93390274e-01	  4.98440166e-01	  5.01651457e-01	  4.65493177e-01	  4.65637692e-01	  4.64471125e-01	  4.61912212e-01	  4.57866757e-01	  4.56990709e-01	  4.51498571e-01	  4.45259700e-01	  4.38038321e-01	  4.29652854e-01
223	  6.22837061e-01	  7.07449755e-01	  7.56874830e-01	  7.85814120e-01	  8.03865278e-01	  5.01402163e-01	  5.27101718e-01	  5.49975280e-01	  5.70186974e-01	  5.87738888e-01	  4.77351658e-01	  4.86072843e-01	  4.92932845e-01	  4.97984498e-01	  5.01196922e-01	  4.65026382e-01	  4.65170946e-01	  4.64004002e-01	  4.61444260e-01	  4.57397504e-01	  4.56521167e-01	  4.51027280e-01	  4.44786443e-01	  4.37562813e-01	  4.29174765e-01
224	  6.22385777e-01	  7.07082636e-01	  7.56598446e-01	  7.85607015e-01	  8.03703762e-01	  5.00889977e-01	  5.26600079e-01	  5.49483774e-01	  5.69705191e-01	  5.87266299e-01	  4.76830228e-01	  4.85554709e-01	  4.92417350e-01	  4.97470975e-01	  5.00684666e-01	  4.64500403e-01	  4.64645024e-01	  4.63477657e-01	  4.60916988e-01	  4.56868774e-01	  4.55992114e-01	  4.50496271e-01	  4.44253233e-01	  4.37027085e-01	  4.28636149e-01
225	  6.21875803e-01	  7.06667100e-01	  7.56284927e-01	  7.85371596e-01	  8.03519873e-01	  5.00311744e-01	  5.26033662e-01	  5.48928714e-01	  5.69161026e-01	  5.86732442e-01	  4.76241638e-01	  4.84969811e-01	  4.91835409e-01	  4.96891243e-01	  5.00106354e-01	  4.63906718e-01	  4.64051401e-01	  4.62883561e-01	  4.60321854e-01	  4.56272007e-01	  4.55394985e-01	  4.49896950e-01	  4.43651447e-01	  4.36422478e-01	  4.28028306e-01
226	  6.21298677e-01	  7.06196006e-01	  7.55928631e-01	  7.85103442e-01	  8.03310045e-01	  4.99658072e-01	  5.25393236e-01	  5.48301021e-01	  5.68545550e-01	  5.86128524e-01	  4.75576356e-01	  4.84308667e-01	  4.91177579e-01	  4.96235890e-01	  4.99452593e-01	  4.63235725e-01	  4.63380478e-01	  4.62212107e-01	  4.59649237e-01	  4.55597560e-01	  4.54720132e-01	  4.49219641e-01	  4.42971376e-01	  4.35739245e-01	  4.27341448e-01
227	  6.20644859e-01	  7.05661258e-01	  7.55523114e-01	  7.84797475e-01	  8.03070164e-01	  4.98918411e-01	  5.24668426e-01	  5.47590488e-01	  5.67848716e-01	  5.85444654e-01	  4.74823682e-01	  4.83560632e-01	  4.90433259e-01	  4.95494346e-01	  4.98712833e-01	  4.62476649e-01	  4.62621482e-01	  4.61452517e-01	  4.58888342e-01	  4.54834614e-01	  4.53956731e-01	  4.48453487e-01	  4.42202127e-01	  4.34966452e-01	  4.26564593e-01
228	  6.19903637e-01	  7.05053711e-01	  7.55061038e-01	  7.84447864e-01	  8.02795479e-01	  4.98080958e-01	  5.23847614e-01	  5.46785676e-01	  5.67059261e-01	  5.84669731e-01	  4.73971649e-01	  4.82713797e-01	  4.89590586e-01	  4.94654784e-01	  4.97875270e-01	  4.61617445e-01	  4.61762366e-01	  4.60592735e-01	  4.58027100e-01	  4.53971074e-01	  4.53092681e-01	  4.47586354e-01	  4.41331525e-01	  4.34091882e-01	  4.25685472e-01
229	  6.19063020e-01	  7.04363057e-01	  7.54534064e-01	  7.84047932e-01	  8.02480520e-01	  4.97132557e-01	  5.22917845e-01	  5.45873823e-01	  5.66164607e-01	  5.83791356e-01	  4.73006928e-01	  4.81754893e-01	  4.88636343e-01	  4.93704022e-01	  4.96926747e-01	  4.60644697e-01	  4.60789718e-01	  4.59619342e-01	  4.57052071e-01	  4.52993474e-01	  4.52114509e-01	  4.46604731e-01	  4.40346022e-01	  4.33101937e-01	  4.24690435e-01
230	  6.18109648e-01	  7.03577729e-01	  7.53932743e-01	  7.83590050e-01	  8.02118997e-01	  4.96058615e-01	  5.21864736e-01	  5.44840750e-01	  5.65150770e-01	  5.82795731e-01	  4.71914740e-01	  4.80669209e-01	  4.87555868e-01	  4.92627441e-01	  4.95852668e-01	  4.59543537e-01	  4.59688669e-01	  4.58517460e-01	  4.55948362e-01	  4.51886891e-01	  4.51007286e-01	  4.45493652e-01	  4.39230606e-01	  4.31981558e-01	  4.23564364e-01
231	  6.17028703e-01	  7.02684798e-01	  7.53246406e-01	  7.83065527e-01	  8.01703694e-01	  4.94843023e-01	  5.20672397e-01	  5.43670781e-01	  5.64002282e-01	  5.81667581e-01	  4.70678787e-01	  4.79440515e-01	  4.86332988e-01	  4.91408905e-01	  4.94636925e-01	  4.58297571e-01	  4.58442828e-01	  4.57270691e-01	  4.54699554e-01	  4.50634876e-01	  4.49754556e-01	  4.44236620e-01	  4.37968735e-01	  4.30714150e-01	  4.22290608e-01
232	  6.15803841e-01	  7.01669883e-01	  7.52463062e-01	  7.82464497e-01	  8.01226365e-01	  4.93468110e-01	  5.19323385e-01	  5.42346689e-01	  5.62702125e-01	  5.80390093e-01	  4.69281199e-01	  4.78051010e-01	  4.84949958e-01	  4.90030714e-01	  4.93261845e-01	  4.56888836e-01	  4.57034232e-01	  4.55861061e-01	  4.53287654e-01	  4.49219407e-01	  4.48338289e-01	  4.42815564e-01	  4.36542293e-01	  4.29281543e-01	  4.20850934e-01
233	  6.14417154e-01	  7.00517087e-01	  7.51569299e-01	  7.81775812e-01	  8.00677618e-01	  4.91914619e-01	  5.17798670e-01	  5.40849668e-01	  5.61231709e-01	  5.78944879e-01	  4.67702521e-01	  4.76481311e-01	  4.83387451e-01	  4.88473583e-01	  4.91708171e-01	  4.55297777e-01	  4.55443329e-01	  4.54269011e-01	  4.51693083e-01	  4.47620870e-01	  4.46738867e-01	  4.41210823e-01	  4.34931571e-01	  4.27663977e-01	  4.19225521e-01
234	  6.12849170e-01	  6.99208960e-01	  7.50550213e-01	  7.80986947e-01	  8.00046820e-01	  4.90161734e-01	  5.16077667e-01	  5.39159352e-01	  5.59570880e-01	  5.77311988e-01	  4.65921741e-01	  4.74710476e-01	  4.81624583e-01	  4.86716669e-01	  4.89955086e-01	  4.53503286e-01	  4.53649011e-01	  4.52473423e-01	  4.49894704e-01	  4.45818102e-01	  4.44935114e-01	  4.39401184e-01	  4.33115310e-01	  4.25840139e-01	  4.17392996e-01
235	  6.11078903e-01	  6.97726502e-01	  7.49389370e-01	  7.80083928e-01	  7.99322004e-01	  4.88187169e-01	  5.14138306e-01	  5.37253885e-01	  5.57697990e-01	  5.75469972e-01	  4.63916381e-01	  4.72716094e-01	  4.79638998e-01	  4.84737659e-01	  4.87980302e-01	  4.51482792e-01	  4.51628710e-01	  4.50451720e-01	  4.47869922e-01	  4.43788475e-01	  4.42904398e-01	  4.37363972e-01	  4.31070792e-01	  4.23787259e-01	  4.15330532e-01
236	  6.09083982e-01	  6.96049242e-01	  7.48068814e-01	  7.79051301e-01	  7.98489814e-01	  4.85967325e-01	  5.11957195e-01	  5.35110078e-01	  5.55590044e-01	  5.73396019e-01	  4.61662663e-01	  4.70474454e-01	  4.77407035e-01	  4.82512928e-01	  4.85760223e-01	  4.49212430e-01	  4.49358562e-01	  4.48180033e-01	  4.45594849e-01	  4.41508075e-01	  4.40622796e-01	  4.35075229e-01	  4.28774017e-01	  4.21481291e-01	  4.13014027e-01
237	  6.06840864e-01	  6.94155387e-01	  7.46569147e-01	  7.77872145e-01	  7.97535488e-01	  4.83477549e-01	  5.09509870e-01	  5.32703644e-01	  5.53222931e-01	  5.71066190e-01	  4.59135776e-01	  4.67960801e-01	  4.74903984e-01	  4.80017804e-01	  4.83270195e-01	  4.46667312e-01	  4.46813681e-01	  4.45633467e-01	  4.43044575e-01	  4.38951967e-01	  4.38065366e-01	  4.32509980e-01	  4.26199973e-01	  4.18897182e-01	  4.10418379e-01
238	  6.04325156e-01	  6.92022075e-01	  7.44869694e-01	  7.76528168e-01	  7.96442900e-01	  4.80692505e-01	  5.06771148e-01	  5.30009557e-01	  5.50571776e-01	  5.68455753e-01	  4.56310248e-01	  4.65149711e-01	  4.72104464e-01	  4.77226932e-01	  4.80484884e-01	  4.43821900e-01	  4.43968530e-01	  4.42786481e-01	  4.40193546e-01	  4.36094576e-01	  4.35206526e-01	  4.29642618e-01	  4.23323022e-01	  4.16009258e-01	  4.07517876e-01
239	  6.01512062e-01	  6.89625744e-01	  7.42948778e-01	  7.74999893e-01	  7.95194682e-01	  4.77586663e-01	  5.03715625e-01	  5.27002529e-01	  5.47611406e-01	  5.65539646e-01	  4.53160449e-01	  4.62015593e-01	  4.68982910e-01	  4.74114772e-01	  4.77378764e-01	  4.40650514e-01	  4.40797433e-01	  4.39613395e-01	  4.37016074e-01	  4.32910199e-01	  4.32020565e-01	  4.26447411e-01	  4.20117412e-01	  4.12791739e-01	  4.04286707e-01
240	  5.98376966e-01	  6.86942641e-01	  7.40784119e-01	  7.73266954e-01	  7.93772446e-01	  4.74134937e-01	  5.00318288e-01	  5.23657625e-01	  5.44316961e-01	  5.62293083e-01	  4.49661230e-01	  4.58533322e-01	  4.65514219e-01	  4.70656233e-01	  4.73926755e-01	  4.37127978e-01	  4.37275214e-01	  4.36089032e-01	  4.33486975e-01	  4.29373644e-01	  4.28482285e-01	  4.22899151e-01	  4.16557920e-01	  4.09219392e-01	  4.00699622e-01
241	  5.94896152e-01	  6.83949467e-01	  7.38353375e-01	  7.71308524e-01	  7.92157119e-01	  4.70313454e-01	  4.96555288e-01	  5.19951020e-01	  5.40664642e-01	  5.58692290e-01	  4.45788704e-01	  4.54679017e-01	  4.61674517e-01	  4.66827448e-01	  4.70104991e-01	  4.33230396e-01	  4.33377982e-01	  4.32189502e-01	  4.29582361e-01	  4.25461020e-01	  4.24567788e-01	  4.18973941e-01	  4.12620650e-01	  4.05268315e-01	  3.96732719e-01
242	  5.91047672e-01	  6.80624170e-01	  7.35634826e-01	  7.69103881e-01	  7.90329402e-01	  4.66100458e-01	  4.92404833e-01	  5.15860889e-01	  5.36632592e-01	  5.54715385e-01	  4.41521152e-01	  4.50430953e-01	  4.57442067e-01	  4.62606673e-01	  4.65891725e-01	  4.28936071e-01	  4.29084044e-01	  4.27893116e-01	  4.25280548e-01	  4.21150651e-01	  4.20255389e-01	  4.14650109e-01	  4.08283944e-01	  4.00916866e-01	  3.92364368e-01
243	  5.86812316e-01	  6.76946857e-01	  7.32608196e-01	  7.66633118e-01	  7.88270371e-01	  4.61477324e-01	  4.87848197e-01	  5.11368409e-01	  5.32201900e-01	  5.50343370e-01	  4.36840049e-01	  4.45770572e-01	  4.52798291e-01	  4.57975311e-01	  4.61268349e-01	  4.24226526e-01	  4.24374928e-01	  4.23181410e-01	  4.20563084e-01	  4.16424103e-01	  4.15526644e-01	  4.09909239e-01	  4.03529412e-01	  3.96146687e-01	  3.87576247e-01
244	  5.82174684e-01	  6.72900825e-01	  7.29255598e-01	  7.63877973e-01	  7.85962194e-01	  4.56429650e-01	  4.82870808e-01	  5.06458844e-01	  5.27357673e-01	  5.45561205e-01	  4.31731154e-01	  4.40683584e-01	  4.47728858e-01	  4.52919003e-01	  4.56220483e-01	  4.19087601e-01	  4.19236480e-01	  4.18040246e-01	  4.15415850e-01	  4.11267284e-01	  4.10367449e-01	  4.04737270e-01	  3.98343040e-01	  3.90943811e-01	  3.82354445e-01
245	  5.77124285e-01	  6.68473629e-01	  7.25562557e-01	  7.60822769e-01	  7.83388959e-01	  4.50948376e-01	  4.77463364e-01	  5.01122661e-01	  5.22090153e-01	  5.40358922e-01	  4.26185633e-01	  4.35161088e-01	  4.42224809e-01	  4.47428745e-01	  4.50739098e-01	  4.13510577e-01	  4.13659993e-01	  4.12460932e-01	  4.09830184e-01	  4.05671571e-01	  4.04769161e-01	  3.99125621e-01	  3.92716310e-01	  3.85299792e-01	  3.76690592e-01
246	  5.71656619e-01	  6.63658168e-01	  7.21519069e-01	  7.57455406e-01	  7.80537583e-01	  4.45030863e-01	  4.71622913e-01	  4.95356608e-01	  5.16395800e-01	  5.34732706e-01	  4.20201146e-01	  4.29200653e-01	  4.36283639e-01	  4.41501980e-01	  4.44821600e-01	  4.07493260e-01	  4.07643288e-01	  4.06441314e-01	  4.03803968e-01	  3.99634898e-01	  3.98729686e-01	  3.93072279e-01	  3.86647294e-01	  3.79212790e-01	  3.70582953e-01
247	  5.65774162e-01	  6.58453687e-01	  7.17120617e-01	  7.53768359e-01	  7.77398735e-01	  4.38681869e-01	  4.65353834e-01	  4.89164697e-01	  5.10278272e-01	  5.28685880e-01	  4.13782813e-01	  4.22807293e-01	  4.29910277e-01	  4.35143568e-01	  4.38472808e-01	  4.01040955e-01	  4.01191690e-01	  3.99986751e-01	  3.97342606e-01	  3.93162733e-01	  3.92254451e-01	  3.86582773e-01	  3.80141627e-01	  3.72688558e-01	  3.64037404e-01
248	  5.59487179e-01	  6.52866640e-01	  7.12369081e-01	  7.49759598e-01	  7.73967732e-01	  4.31914330e-01	  4.58668623e-01	  4.82558998e-01	  5.03749231e-01	  5.22229713e-01	  4.06944004e-01	  4.15994257e-01	  4.23117873e-01	  4.28366584e-01	  4.31705749e-01	  3.94167248e-01	  3.94318818e-01	  3.93110903e-01	  3.90459819e-01	  3.86268873e-01	  3.85357188e-01	  3.79670967e-01	  3.73213303e-01	  3.65741230e-01	  3.57068235e-01
249	  5.52814286e-01	  6.46911317e-01	  7.07273451e-01	  7.45433367e-01	  7.70245329e-01	  4.24749890e-01	  4.51588430e-01	  4.75560183e-01	  4.96828885e-01	  5.15383978e-01	  3.99706861e-01	  4.08783558e-01	  4.15928329e-01	  4.21192850e-01	  4.24542193e-01	  3.86894533e-01	  3.87047112e-01	  3.85836267e-01	  3.83178175e-01	  3.78975978e-01	  3.78060461e-01	  3.72359586e-01	  3.65885208e-01	  3.58393857e-01	  3.49698682e-01
250	  5.45782690e-01	  6.40610178e-01	  7.01850279e-01	  7.40800733e-01	  7.66238324e-01	  4.17219095e-01	  4.44143265e-01	  4.68197743e-01	  4.89546224e-01	  5.08177185e-01	  3.92102496e-01	  4.01206177e-01	  4.08372516e-01	  4.13653149e-01	  4.17012867e-01	  3.79254213e-01	  3.79408044e-01	  3.78194387e-01	  3.75529305e-01	  3.71315789e-01	  3.70395866e-01	  3.64680425e-01	  3.58189331e-01	  3.50678634e-01	  3.41961158e-01
251	  5.38428070e-01	  6.33993833e-01	  6.96123795e-01	  7.35879850e-01	  7.61959928e-01	  4.09361219e-01	  4.36371834e-01	  4.60509836e-01	  4.81938876e-01	  5.00646454e-01	  3.84170820e-01	  3.93301897e-01	  4.00490104e-01	  4.05787067e-01	  4.09157306e-01	  3.71286525e-01	  3.71441949e-01	  3.70225696e-01	  3.67553752e-01	  3.63328977e-01	  3.62403862e-01	  3.56674193e-01	  3.50166619e-01	  3.42636747e-01	  3.33897109e-01
252	  5.30794049e-01	  6.27100632e-01	  6.90125659e-01	  7.30695870e-01	  7.57429821e-01	  4.01223693e-01	  4.28320985e-01	  4.52542742e-01	  4.74052571e-01	  4.92836995e-01	  3.75959972e-01	  3.85118746e-01	  3.92329021e-01	  3.97642450e-01	  4.01023302e-01	  3.63039982e-01	  3.63197483e-01	  3.61978980e-01	  3.59300437e-01	  3.55064616e-01	  3.54133210e-01	  3.48389970e-01	  3.41866445e-01	  3.34317863e-01	  3.25556514e-01
253	  5.22931275e-01	  6.19975867e-01	  6.83894318e-01	  7.25280498e-01	  7.52673878e-01	  3.92861135e-01	  4.20044746e-01	  4.44349920e-01	  4.65940216e-01	  4.84801185e-01	  3.67525367e-01	  3.76712056e-01	  3.83944509e-01	  3.89274471e-01	  3.92665989e-01	  3.54570424e-01	  3.54730688e-01	  3.53510455e-01	  3.50825747e-01	  3.46579279e-01	  3.45640034e-01	  3.39884283e-01	  3.33345703e-01	  3.25779239e-01	  3.16997007e-01
254	  5.14896128e-01	  6.12670593e-01	  6.77474011e-01	  7.19671179e-01	  7.47723551e-01	  3.84334022e-01	  4.11603020e-01	  4.35990712e-01	  4.57660608e-01	  4.76597303e-01	  3.58928384e-01	  3.68143162e-01	  3.75397845e-01	  3.80744351e-01	  3.84146556e-01	  3.45939722e-01	  3.46103717e-01	  3.44882507e-01	  3.42192286e-01	  3.37935794e-01	  3.36986532e-01	  3.31219852e-01	  3.24667575e-01	  3.17084500e-01	  3.08282678e-01
255	  5.06749123e-01	  6.05240156e-01	  6.70913446e-01	  7.13909968e-01	  7.42614938e-01	  3.75707070e-01	  4.03059967e-01	  4.27528737e-01	  4.49276845e-01	  4.68287945e-01	  3.50234763e-01	  3.59477818e-01	  3.66754756e-01	  3.72117790e-01	  3.75530690e-01	  3.37214187e-01	  3.37383272e-01	  3.36162148e-01	  3.33467346e-01	  3.29201728e-01	  3.28239398e-01	  3.22464043e-01	  3.15900014e-01	  3.08302161e-01	  2.99482613e-01
256	  4.98553077e-01	  5.97742465e-01	  6.64264232e-01	  7.08042145e-01	  7.37387585e-01	  3.67047385e-01	  3.94482175e-01	  4.19030082e-01	  4.40854518e-01	  4.59938232e-01	  3.41512796e-01	  3.50784404e-01	  3.58083642e-01	  3.63463189e-01	  3.66886796e-01	  3.28462785e-01	  3.28638842e-01	  3.27419275e-01	  3.24721178e-01	  3.20447674e-01	  3.19468048e-01	  3.13687131e-01	  3.07114038e-01	  2.99503937e-01	  2.90669242e-01
257	  4.90371165e-01	  5.90236152e-01	  6.57579183e-01	  7.02114673e-01	  7.32083122e-01	  3.58422514e-01	  3.85936720e-01	  4.10561359e-01	  4.32459793e-01	  4.51613899e-01	  3.32831400e-01	  3.42132015e-01	  3.49453676e-01	  3.54849759e-01	  3.58284120e-01	  3.19755231e-01	  3.19940828e-01	  3.18724812e-01	  3.16025152e-01	  3.11745420e-01	  3.10742725e-01	  3.04960454e-01	  2.98381913e-01	  2.90762959e-01	  2.81916570e-01
258	  4.82264964e-01	  5.82778711e-01	  6.50910576e-01	  6.96174606e-01	  7.26743818e-01	  3.49898485e-01	  3.77489215e-01	  4.02187774e-01	  4.24157472e-01	  4.43379364e-01	  3.24258192e-01	  3.33588549e-01	  3.40932896e-01	  3.46345618e-01	  3.49790843e-01	  3.11160077e-01	  3.11358652e-01	  3.10148840e-01	  3.07449896e-01	  3.03166097e-01	  3.02132605e-01	  2.96354537e-01	  2.89775303e-01	  2.82151944e-01	  2.73298373e-01
259	  4.74292617e-01	  5.75424739e-01	  6.44308507e-01	  6.90267552e-01	  7.21411165e-01	  3.41537956e-01	  3.69201961e-01	  3.93971280e-01	  4.16009165e-01	  4.35295904e-01	  3.15857645e-01	  3.25218869e-01	  3.32586375e-01	  3.38015967e-01	  3.41472257e-01	  3.02742880e-01	  3.02958940e-01	  3.01758777e-01	  2.99063484e-01	  2.94778372e-01	  2.93703968e-01	  2.87937281e-01	  2.81363464e-01	  2.73741388e-01	  2.64886388e-01
260	  4.66507219e-01	  5.68224392e-01	  6.37819434e-01	  6.84436308e-01	  7.16124597e-01	  3.33398558e-01	  3.61132305e-01	  3.85968938e-01	  4.08071650e-01	  4.27420023e-01	  3.07689432e-01	  3.17083146e-01	  3.24474558e-01	  3.29921420e-01	  3.33389102e-01	  2.94564537e-01	  2.94803836e-01	  2.93617686e-01	  2.90929728e-01	  2.86646730e-01	  2.85518521e-01	  2.79772267e-01	  2.73211522e-01	  2.65597821e-01	  2.56748538e-01
261	  4.58955522e-01	  5.61222145e-01	  6.31484999e-01	  6.78719738e-01	  7.10920421e-01	  3.25531538e-01	  3.53331276e-01	  3.78231557e-01	  4.00395514e-01	  4.19802093e-01	  2.99807011e-01	  3.09235427e-01	  3.16651824e-01	  3.22116562e-01	  3.25596108e-01	  2.86679841e-01	  2.86949521e-01	  2.85782760e-01	  2.83106633e-01	  2.78829898e-01	  2.77631937e-01	  2.71917218e-01	  2.65378871e-01	  2.57782137e-01	  2.48947189e-01
262	  4.51677035e-01	  5.54455916e-01	  6.25341184e-01	  6.73151951e-01	  7.05831005e-01	  3.17980725e-01	  3.45842555e-01	  3.70802668e-01	  3.93024131e-01	  4.12485337e-01	  2.92256515e-01	  3.01722491e-01	  3.09165315e-01	  3.14648760e-01	  3.18140806e-01	  2.79136302e-01	  2.79444954e-01	  2.78303995e-01	  2.75645021e-01	  2.71379421e-01	  2.70092630e-01	  2.64422654e-01	  2.57917714e-01	  2.50348019e-01	  2.41537459e-01
263	  4.44703527e-01	  5.47956589e-01	  6.19417839e-01	  6.67761811e-01	  7.00884267e-01	  3.10781881e-01	  3.38701823e-01	  3.63717866e-01	  3.85993004e-01	  4.05505162e-01	  2.85075966e-01	  2.94583010e-01	  3.02054069e-01	  3.07557284e-01	  3.11062623e-01	  2.71973273e-01	  2.72330877e-01	  2.71223108e-01	  2.68587370e-01	  2.64338434e-01	  2.62940811e-01	  2.57330770e-01	  2.50871773e-01	  2.43340500e-01	  2.34565608e-01
264	  4.38058952e-01	  5.41747911e-01	  6.13738540e-01	  6.62572754e-01	  6.96103438e-01	  3.03962417e-01	  3.31936476e-01	  3.57004521e-01	  3.79329469e-01	  3.98888870e-01	  2.78294815e-01	  2.87847032e-01	  2.95348468e-01	  3.00872718e-01	  3.04392289e-01	  2.65221373e-01	  2.65639105e-01	  2.64572714e-01	  2.61966899e-01	  2.57740667e-01	  2.56207835e-01	  2.50674561e-01	  2.44275229e-01	  2.36794712e-01	  2.28067607e-01
265	  4.31759730e-01	  5.35846743e-01	  6.08320774e-01	  6.57602882e-01	  6.91507081e-01	  2.97541461e-01	  3.25565684e-01	  3.50681835e-01	  3.73052753e-01	  3.92655708e-01	  2.71933827e-01	  2.81535792e-01	  2.89069997e-01	  2.94616704e-01	  2.98151549e-01	  2.58902240e-01	  2.59392112e-01	  2.58375802e-01	  2.55806956e-01	  2.51609746e-01	  2.49915864e-01	  2.44477252e-01	  2.38151955e-01	  2.30734952e-01	  2.22068032e-01
266	  4.25815337e-01	  5.30263568e-01	  6.03176351e-01	  6.52865281e-01	  6.87109300e-01	  2.91530232e-01	  3.19600754e-01	  3.44761199e-01	  3.67174320e-01	  3.86817210e-01	  2.66005259e-01	  2.75661823e-01	  2.83231333e-01	  2.88801995e-01	  2.92353207e-01	  2.53028593e-01	  2.53602967e-01	  2.52645568e-01	  2.50120771e-01	  2.45958888e-01	  2.44077847e-01	  2.38752087e-01	  2.32515152e-01	  2.25174183e-01	  2.16579434e-01
267	  4.20229084e-01	  5.25003195e-01	  5.98311987e-01	  6.48368477e-01	  6.82920093e-01	  2.85932645e-01	  3.14045736e-01	  3.39246789e-01	  3.61698465e-01	  3.81377782e-01	  2.60513323e-01	  2.70229376e-01	  2.77836720e-01	  2.83432823e-01	  2.87001478e-01	  2.47604604e-01	  2.48275605e-01	  2.47385633e-01	  2.44911632e-01	  2.40791036e-01	  2.38697833e-01	  2.33502517e-01	  2.27367457e-01	  2.20114088e-01	  2.11602379e-01
268	  4.14999025e-01	  5.20065560e-01	  5.93729979e-01	  6.44116982e-01	  6.78945787e-01	  2.80746109e-01	  3.08898203e-01	  3.34136338e-01	  3.56623078e-01	  3.76335462e-01	  2.55454886e-01	  2.65235090e-01	  2.72882636e-01	  2.78505552e-01	  2.82092638e-01	  2.42626552e-01	  2.43405457e-01	  2.42590657e-01	  2.40173501e-01	  2.36099490e-01	  2.33771615e-01	  2.28722817e-01	  2.22701582e-01	  2.15545763e-01	  2.07126196e-01
269	  4.10118878e-01	  5.15446548e-01	  5.89428897e-01	  6.40111865e-01	  6.75189491e-01	  2.75962415e-01	  3.04150138e-01	  3.29422014e-01	  3.51940510e-01	  3.71682781e-01	  2.50820352e-01	  2.60668877e-01	  2.68358683e-01	  2.74009576e-01	  2.77615928e-01	  2.38083728e-01	  2.38980390e-01	  2.38247335e-01	  2.35892063e-01	  2.31868998e-01	  2.29287640e-01	  2.24399102e-01	  2.18501449e-01	  2.11450985e-01	  2.03130426e-01
